pedido_id,id_cliente,id_produto,data_pedido,id_vendedor,quantidade,valor_frete,total_pedido,municipio,estado,regiao
7414,112,SKU-136,2025-11-11,5,4,5.84,126.8,Porto Seguro,BA,Nordeste
7415,1470,SKU-031,2025-08-23,7,1,26.25,988.93,Garanhuns,PE,Nordeste
7416,1251,SKU-012,2025-06-07,2,4,9.31,10057.24,Foz do Iguacu,PR,Sul
7417,71,SKU-187,2025-12-30,2,4,5.19,5211.08,Brasilia,DF,Centro-Oeste
7418,661,SKU-204,2025-01-15,11,4,21.64,3921.0,Sao Bernardo do Campo,SP,Sudeste
7419,185,SKU-152,2026-01-09,11,1,33.83,1552.31,Caruaru,PE,Nordeste
7420,926,SKU-111,2025-06-25,12,2,19.24,4741.14,Sorocaba,SP,Sudeste
7421,1064,SKU-076,2025-08-03,3,2,33.64,5448.88,Recife,PE,Nordeste
7422,362,SKU-071,2026-02-03,15,2,13.5,3239.62,Sao Bernardo do Campo,SP,Sudeste
7423,723,SKU-053,2026-04-08,9,3,22.85,6742.59,Foz do Iguacu,PR,Sul
7424,365,SKU-179,2025-02-25,11,2,11.41,1500.42,Guarulhos,SP,Sudeste
7425,952,SKU-012,2025-12-03,8,4,14.17,10057.24,Sao Bernardo do Campo,SP,Sudeste
7426,1334,SKU-028,2026-01-17,5,4,19.86,4634.0,Vitoria da Conquista,BA,Nordeste
7427,801,SKU-163,2026-05-23,15,3,30.09,2788.92,Juazeiro,BA,Nordeste
7428,2,SKU-085,2026-05-19,11,4,12.76,4175.84,Aguas Claras,DF,Centro-Oeste
7429,103,SKU-199,2025-07-07,7,1,14.13,1970.86,Teresopolis,RJ,Sudeste
7430,157,SKU-218,2025-10-10,6,1,30.73,468.98,Novo Hamburgo,RS,Sul
7431,139,SKU-083,2025-03-23,1,1,26.37,2665.2,Recife,PE,Nordeste
7432,629,SKU-182,2025-05-22,8,2,17.81,5629.3,Porto Seguro,BA,Nordeste
7433,1159,SKU-159,2025-06-10,14,4,16.26,9378.16,Ponta Grossa,PR,Sul
7434,128,SKU-184,2025-04-10,9,4,28.63,10211.48,Duque de Caxias,RJ,Sudeste
7435,701,SKU-011,2026-02-03,2,3,33.85,6413.91,Tefe,AM,Norte
7436,146,SKU-157,2025-06-05,14,1,25.76,1876.66,Samambaia,DF,Centro-Oeste
7437,706,SKU-138,2026-04-21,15,3,19.37,4247.58,Petropolis,RJ,Sudeste
7438,54,SKU-131,2026-04-30,5,4,19.57,9782.08,Cascavel,PR,Sul
7439,1293,SKU-206,2025-03-14,15,4,21.94,2612.08,Nova Iguacu,RJ,Sudeste
7440,559,SKU-066,2025-02-07,12,1,20.23,2619.46,Olinda,PE,Nordeste
7441,816,SKU-195,2025-08-26,2,3,26.84,668.64,Teixeira de Freitas,BA,Nordeste
7442,131,SKU-120,2025-02-02,12,2,32.72,4260.2,Ceilandia,DF,Centro-Oeste
7443,59,SKU-181,2025-03-07,4,2,15.06,2627.08,Gama,DF,Centro-Oeste
7444,1356,SKU-055,2025-05-18,7,3,8.58,4816.92,Garanhuns,PE,Nordeste
7445,741,SKU-245,2025-02-16,7,4,21.85,11894.44,Porto Seguro,BA,Nordeste
7446,928,SKU-235,2025-02-14,6,1,26.24,1982.65,Autazes,AM,Norte
7447,958,SKU-018,2025-03-13,2,1,26.45,2274.73,Belo Horizonte,MG,Sudeste
7448,206,SKU-040,2026-01-20,14,1,30.84,1148.86,Juazeiro,BA,Nordeste
7449,955,SKU-185,2025-06-04,11,4,34.49,2011.2,Caucaia,CE,Nordeste
7450,123,SKU-229,2025-02-23,9,3,32.52,4560.6,Pocos de Caldas,MG,Sudeste
7451,348,SKU-075,2026-03-19,12,1,29.19,2628.01,Brasilia,DF,Centro-Oeste
7452,711,SKU-238,2025-11-25,12,2,16.42,5897.92,Feira de Santana,BA,Nordeste
7453,835,SKU-246,2026-01-13,2,3,27.01,7694.73,Petrolina,PE,Nordeste
7454,1134,SKU-125,2025-05-29,2,1,8.16,1657.38,Contagem,MG,Sudeste
7455,150,SKU-143,2026-02-20,3,2,17.46,1839.14,Manaus,AM,Norte
7456,569,SKU-095,2025-10-02,8,3,27.66,1082.85,Recanto das Emas,DF,Centro-Oeste
7457,175,SKU-208,2025-07-08,14,4,15.4,10254.44,Fortaleza,CE,Nordeste
7458,8,SKU-106,2025-05-23,10,3,13.51,1429.95,Pelotas,RS,Sul
7459,631,SKU-182,2025-04-01,3,1,17.78,2814.65,Aguas Claras,DF,Centro-Oeste
7460,581,SKU-064,2025-12-01,6,4,7.74,8750.76,Jaboatao dos Guararapes,PE,Nordeste
7461,953,SKU-003,2025-01-08,2,2,19.87,5770.64,Taguatinga,DF,Centro-Oeste
7462,965,SKU-003,2026-03-06,14,4,6.09,11541.28,Quixada,CE,Nordeste
7463,715,SKU-115,2025-04-06,3,3,15.86,5183.46,Porto Seguro,BA,Nordeste
7464,1485,SKU-049,2025-10-18,2,4,17.48,406.4,Serra Talhada,PE,Nordeste
7465,825,SKU-214,2025-12-12,14,4,20.31,2971.48,Lauro de Freitas,BA,Nordeste
7466,745,SKU-170,2025-01-08,10,3,8.6,5066.85,Manaus,AM,Norte
7467,159,SKU-159,2025-03-04,7,3,16.28,7033.62,Pelotas,RS,Sul
7468,1066,SKU-215,2026-02-20,1,2,26.83,4341.46,Feira de Santana,BA,Nordeste
7469,92,SKU-094,2025-09-12,4,1,20.28,2069.57,Sao Jose dos Campos,SP,Sudeste
7470,1,SKU-243,2025-06-16,11,3,17.31,8509.41,Iguatu,CE,Nordeste
7471,598,SKU-108,2026-04-02,1,1,17.75,2375.08,Londrina,PR,Sul
7472,401,SKU-160,2025-03-09,10,1,19.1,2800.85,Uberaba,MG,Sudeste
7473,819,SKU-127,2025-06-25,6,2,13.51,4650.64,Tabatinga,AM,Norte
7474,26,SKU-217,2026-04-04,5,1,33.16,38.13,Ponta Grossa,PR,Sul
7475,953,SKU-024,2026-03-26,11,1,24.92,1855.97,Sao Jose dos Campos,SP,Sudeste
7476,603,SKU-088,2026-05-20,11,1,15.04,2806.21,Manacapuru,AM,Norte
7477,82,SKU-239,2025-11-12,8,3,12.33,677.91,Sobral,CE,Nordeste
7478,224,SKU-110,2025-08-02,10,4,31.99,1836.84,Itabuna,BA,Nordeste
7479,597,SKU-231,2025-07-08,11,4,26.65,7976.12,Serra Talhada,PE,Nordeste
7480,716,SKU-237,2025-08-27,13,3,34.48,8981.16,Niteroi,RJ,Sudeste
7481,212,SKU-092,2026-03-05,1,3,28.73,7229.58,Paulista,PE,Nordeste
7482,293,SKU-216,2025-10-31,5,2,26.18,2202.72,Sorocaba,SP,Sudeste
7483,9,SKU-186,2026-02-18,3,4,16.09,1095.28,Colombo,PR,Sul
7484,236,SKU-224,2025-06-30,15,4,9.24,10037.44,Caruaru,PE,Nordeste
7485,599,SKU-010,2025-03-05,14,2,31.75,5610.96,Betim,MG,Sudeste
7486,910,SKU-024,2026-05-01,7,4,8.55,7423.88,Itabuna,BA,Nordeste
7487,1327,SKU-062,2025-04-26,2,4,28.81,9956.36,Uberlandia,MG,Sudeste
7488,189,SKU-027,2025-06-12,1,4,27.37,8300.48,Novo Hamburgo,RS,Sul
7489,515,SKU-127,2025-02-10,6,4,10.71,9301.28,Recanto das Emas,DF,Centro-Oeste
7490,212,SKU-060,2025-04-06,7,1,28.93,1554.75,Sobradinho,DF,Centro-Oeste
7491,899,SKU-134,2026-03-16,3,2,14.99,1519.98,Londrina,PR,Sul
7492,86,SKU-172,2026-04-29,6,3,16.36,5381.22,Sobral,CE,Nordeste
7493,104,SKU-243,2026-05-17,3,1,23.22,2836.47,Maringa,PR,Sul
7494,216,SKU-054,2026-06-05,2,3,7.04,7111.86,Sao Jose dos Campos,SP,Sudeste
7495,44,SKU-199,2025-03-25,15,3,12.94,5912.58,Bento Goncalves,RS,Sul
7496,14,SKU-085,2025-10-10,2,1,12.35,1043.96,Sobral,CE,Nordeste
7497,189,SKU-111,2025-09-15,3,2,9.66,4741.14,Lauro de Freitas,BA,Nordeste
7498,1146,SKU-128,2025-03-17,5,2,34.25,797.38,Guarulhos,SP,Sudeste
7499,125,SKU-172,2025-04-19,10,3,25.22,5381.22,Olinda,PE,Nordeste
7500,1029,SKU-184,2026-05-14,6,2,34.51,5105.74,Coari,AM,Norte
7501,65,SKU-030,2025-06-19,13,1,32.18,1158.16,Garanhuns,PE,Nordeste
7502,8,SKU-069,2025-01-13,15,1,27.14,1934.96,Presidente Figueiredo,AM,Norte
7503,86,SKU-109,2026-04-05,6,1,6.99,1537.45,Uberlandia,MG,Sudeste
7504,735,SKU-137,2025-09-28,13,4,33.88,9080.6,Cascavel,PR,Sul
7505,5,SKU-016,2025-11-22,11,3,25.62,95.31,Caxias do Sul,RS,Sul
7506,47,SKU-042,2026-03-04,3,3,22.49,6333.96,Contagem,MG,Sudeste
7507,308,SKU-077,2025-11-12,10,3,31.2,7447.29,Bento Goncalves,RS,Sul
7508,1215,SKU-078,2026-05-08,6,4,24.61,7221.4,Recanto das Emas,DF,Centro-Oeste
7509,59,SKU-231,2025-07-12,8,2,30.45,3988.06,Passo Fundo,RS,Sul
7510,638,SKU-199,2025-07-04,7,2,24.22,3941.72,Caucaia,CE,Nordeste
7511,136,SKU-066,2025-09-05,12,3,8.65,7858.38,Ilheus,BA,Nordeste
7512,692,SKU-035,2026-02-04,6,1,14.69,2777.19,Bento Goncalves,RS,Sul
7513,1203,SKU-090,2026-05-28,12,3,34.55,8836.92,Ceilandia,DF,Centro-Oeste
7514,1225,SKU-163,2025-03-05,11,2,32.93,1859.28,Quixada,CE,Nordeste
7515,1310,SKU-071,2025-12-24,2,3,11.35,4859.43,Ceilandia,DF,Centro-Oeste
7516,862,SKU-204,2025-03-13,3,2,31.3,1960.5,Manacapuru,AM,Norte
7517,825,SKU-236,2025-03-25,15,2,8.14,1272.32,Jaboatao dos Guararapes,PE,Nordeste
7518,1270,SKU-195,2026-04-09,8,4,9.18,891.52,Teresopolis,RJ,Sudeste
7519,74,SKU-174,2025-04-13,11,1,9.44,2919.1,Sobradinho,DF,Centro-Oeste
7520,1005,SKU-056,2025-04-07,2,2,18.11,5529.14,Pocos de Caldas,MG,Sudeste
7521,1,SKU-015,2026-04-01,9,3,29.05,5827.17,Sobradinho,DF,Centro-Oeste
7522,668,SKU-138,2026-05-06,9,1,31.99,1415.86,Ilheus,BA,Nordeste
7523,140,SKU-071,2025-09-09,7,1,6.72,1619.81,Garanhuns,PE,Nordeste
7524,177,SKU-245,2025-03-21,7,3,30.45,8920.83,Samambaia,DF,Centro-Oeste
7525,44,SKU-225,2025-09-05,5,2,33.06,5121.86,Novo Hamburgo,RS,Sul
7526,908,SKU-147,2025-12-24,15,3,22.02,8141.64,Guarapuava,PR,Sul
7527,207,SKU-239,2025-05-27,9,1,15.88,225.97,Autazes,AM,Norte
7528,210,SKU-120,2025-08-06,7,2,16.05,4260.2,Ceilandia,DF,Centro-Oeste
7529,60,SKU-165,2025-02-28,10,4,31.99,6619.04,Governador Valadares,MG,Sudeste
7530,32,SKU-048,2025-08-04,7,2,6.19,2443.88,Aguas Claras,DF,Centro-Oeste
7531,40,SKU-229,2025-05-17,2,3,28.68,4560.6,Fortaleza,CE,Nordeste
7532,34,SKU-010,2025-01-13,9,3,6.37,8416.44,Camacari,BA,Nordeste
7533,47,SKU-038,2026-05-06,10,2,25.38,711.46,Tabatinga,AM,Norte
7534,585,SKU-226,2025-03-06,8,4,20.42,3272.56,Camacari,BA,Nordeste
7535,397,SKU-170,2026-05-11,9,2,13.19,3377.9,Itabuna,BA,Nordeste
7536,249,SKU-123,2026-02-18,14,4,18.67,4984.44,Sao Jose dos Campos,SP,Sudeste
7537,361,SKU-162,2025-07-14,14,4,21.97,7448.48,Igarassu,PE,Nordeste
7538,37,SKU-213,2025-02-10,15,2,17.26,2952.16,Teresopolis,RJ,Sudeste
7539,513,SKU-065,2026-02-18,4,3,29.78,8175.9,Petropolis,RJ,Sudeste
7540,1475,SKU-124,2025-05-30,15,2,10.91,608.08,Planaltina,DF,Centro-Oeste
7541,575,SKU-119,2025-02-07,7,2,14.18,275.58,Olinda,PE,Nordeste
7542,37,SKU-095,2025-08-26,9,4,14.37,1443.8,Duque de Caxias,RJ,Sudeste
7543,1101,SKU-204,2026-05-17,10,4,32.97,3921.0,Foz do Iguacu,PR,Sul
7544,816,SKU-071,2025-05-05,10,2,16.37,3239.62,Osasco,SP,Sudeste
7545,1023,SKU-236,2025-03-05,7,2,9.99,1272.32,Itapipoca,CE,Nordeste
7546,134,SKU-186,2025-03-08,14,4,29.94,1095.28,Vitoria da Conquista,BA,Nordeste
7547,182,SKU-182,2025-08-24,3,1,23.79,2814.65,Juazeiro,BA,Nordeste
7548,1262,SKU-008,2025-01-29,15,2,6.52,4177.7,Guara,DF,Centro-Oeste
7549,70,SKU-188,2026-05-03,9,4,6.52,144.8,Ipatinga,MG,Sudeste
7550,351,SKU-245,2025-07-23,14,2,9.0,5947.22,Volta Redonda,RJ,Sudeste
7551,1273,SKU-198,2025-08-03,3,4,11.25,5735.2,Erechim,RS,Sul
7552,406,SKU-089,2026-03-16,1,4,34.33,6861.36,Novo Hamburgo,RS,Sul
7553,140,SKU-176,2025-08-29,15,2,16.77,4713.86,Parintins,AM,Norte
7554,1478,SKU-188,2025-11-21,5,1,18.0,36.2,Piracicaba,SP,Sudeste
7555,777,SKU-119,2025-03-08,11,1,25.24,137.79,Serra Talhada,PE,Nordeste
7556,725,SKU-019,2025-08-27,10,1,22.56,597.29,Maringa,PR,Sul
7557,262,SKU-052,2025-01-16,12,4,12.59,6768.84,Tefe,AM,Norte
7558,72,SKU-250,2026-01-22,15,3,16.66,6958.17,Rio de Janeiro,RJ,Sudeste
7559,1414,SKU-117,2025-04-12,10,2,18.54,2128.48,Planaltina,DF,Centro-Oeste
7560,29,SKU-109,2025-11-30,9,3,33.64,4612.35,Sobradinho,DF,Centro-Oeste
7561,32,SKU-229,2025-03-08,5,4,26.52,6080.8,Fortaleza,CE,Nordeste
7562,599,SKU-073,2025-05-02,4,3,17.48,3093.33,Contagem,MG,Sudeste
7563,1228,SKU-137,2025-08-31,1,1,17.04,2270.15,Uberaba,MG,Sudeste
7564,4,SKU-116,2025-05-24,11,3,24.25,6542.43,Piracicaba,SP,Sudeste
7565,108,SKU-186,2026-01-02,6,1,10.87,273.82,Sobral,CE,Nordeste
7566,216,SKU-241,2025-02-05,11,1,10.94,392.63,Taguatinga,DF,Centro-Oeste
7567,2,SKU-094,2026-05-05,11,1,30.61,2069.57,Erechim,RS,Sul
7568,33,SKU-169,2025-06-08,1,4,12.26,8767.72,Sao Jose dos Campos,SP,Sudeste
7569,384,SKU-220,2025-08-28,3,4,6.99,9264.16,Petrolina,PE,Nordeste
7570,805,SKU-071,2026-02-17,10,1,9.4,1619.81,Teixeira de Freitas,BA,Nordeste
7571,1163,SKU-170,2025-05-06,1,2,10.66,3377.9,Campos dos Goytacazes,RJ,Sudeste
7572,1032,SKU-014,2025-07-09,5,3,17.08,3725.28,Niteroi,RJ,Sudeste
7573,1234,SKU-220,2025-06-24,13,1,15.49,2316.04,Osasco,SP,Sudeste
7574,2,SKU-073,2025-02-26,8,2,18.77,2062.22,Jaboatao dos Guararapes,PE,Nordeste
7575,1200,SKU-140,2025-04-14,4,2,29.8,1553.5,Presidente Figueiredo,AM,Norte
7576,101,SKU-057,2025-10-10,11,3,12.7,6006.57,Contagem,MG,Sudeste
7577,667,SKU-192,2026-05-04,13,4,20.51,122.52,Olinda,PE,Nordeste
7578,25,SKU-071,2025-06-13,8,4,17.45,6479.24,Paulista,PE,Nordeste
7579,1045,SKU-123,2026-03-11,7,2,7.03,2492.22,Londrina,PR,Sul
7580,82,SKU-081,2025-02-26,15,2,6.93,3149.46,Uberlandia,MG,Sudeste
7581,3,SKU-167,2025-05-04,12,1,30.57,1463.51,Rio de Janeiro,RJ,Sudeste
7582,1480,SKU-246,2025-10-17,1,3,15.12,7694.73,Itacoatiara,AM,Norte
7583,3,SKU-147,2025-09-18,6,1,25.77,2713.88,Cascavel,PR,Sul
7584,30,SKU-025,2025-11-11,10,4,14.98,3917.24,Fortaleza,CE,Nordeste
7585,42,SKU-191,2026-06-08,13,4,23.24,1307.64,Manacapuru,AM,Norte
7586,1353,SKU-161,2025-08-17,8,2,27.59,4351.9,Novo Hamburgo,RS,Sul
7587,304,SKU-007,2026-01-15,12,2,31.01,4804.48,Montes Claros,MG,Sudeste
7588,909,SKU-128,2025-03-03,9,1,10.76,398.69,Camacari,BA,Nordeste
7589,1101,SKU-174,2025-06-10,5,1,16.2,2919.1,Vitoria da Conquista,BA,Nordeste
7590,483,SKU-159,2025-09-13,2,1,31.25,2344.54,Maues,AM,Norte
7591,72,SKU-195,2025-04-15,1,4,7.75,891.52,Autazes,AM,Norte
7592,155,SKU-242,2025-03-12,11,1,26.09,2373.33,Uberlandia,MG,Sudeste
7593,32,SKU-032,2025-02-21,12,1,17.75,1852.74,Rio de Janeiro,RJ,Sudeste
7594,940,SKU-186,2026-02-04,8,4,13.02,1095.28,Serra Talhada,PE,Nordeste
7595,303,SKU-007,2025-07-18,7,3,22.14,7206.72,Caxias do Sul,RS,Sul
7596,967,SKU-185,2025-08-09,8,3,21.31,1508.4,Juazeiro,BA,Nordeste
7597,158,SKU-008,2025-12-16,8,4,13.99,8355.4,Caucaia,CE,Nordeste
7598,308,SKU-082,2025-12-09,5,4,13.75,3054.68,Aguas Claras,DF,Centro-Oeste
7599,94,SKU-039,2025-09-26,13,4,22.62,5847.88,Caxias do Sul,RS,Sul
7600,442,SKU-163,2025-04-14,7,3,32.61,2788.92,Recanto das Emas,DF,Centro-Oeste
7601,1,SKU-158,2025-07-21,1,2,16.64,4565.44,Ponta Grossa,PR,Sul
7602,552,SKU-111,2025-06-11,5,1,29.39,2370.57,Itacoatiara,AM,Norte
7603,2,SKU-207,2025-12-22,2,2,7.11,2381.32,Bento Goncalves,RS,Sul
7604,7,SKU-169,2026-04-01,13,2,27.26,4383.86,Betim,MG,Sudeste
7605,356,SKU-088,2025-06-16,15,3,21.71,8418.63,Recanto das Emas,DF,Centro-Oeste
7606,567,SKU-181,2026-02-13,1,4,31.39,5254.16,Erechim,RS,Sul
7607,63,SKU-194,2026-02-02,9,4,28.33,10061.76,Parintins,AM,Norte
7608,909,SKU-131,2026-01-14,4,3,6.12,7336.56,Santa Maria,RS,Sul
7609,15,SKU-006,2025-12-30,10,4,26.01,4178.8,Guarapuava,PR,Sul
7610,1410,SKU-194,2026-03-22,8,4,15.19,10061.76,Presidente Figueiredo,AM,Norte
7611,9,SKU-085,2025-10-21,1,2,31.68,2087.92,Ipatinga,MG,Sudeste
7612,591,SKU-233,2026-01-12,15,3,19.27,6194.1,Belo Horizonte,MG,Sudeste
7613,1111,SKU-013,2025-11-25,12,2,17.45,3961.94,Autazes,AM,Norte
7614,917,SKU-014,2026-03-19,3,3,11.62,3725.28,Bento Goncalves,RS,Sul
7615,4,SKU-139,2026-04-26,14,4,17.39,7313.56,Petropolis,RJ,Sudeste
7616,934,SKU-069,2025-09-16,11,1,31.74,1934.96,Itabuna,BA,Nordeste
7617,1,SKU-158,2025-04-21,4,2,26.08,4565.44,Guarulhos,SP,Sudeste
7618,1208,SKU-103,2025-07-02,8,1,34.18,348.94,Olinda,PE,Nordeste
7619,30,SKU-246,2025-10-13,13,4,32.94,10259.64,Recanto das Emas,DF,Centro-Oeste
7620,1360,SKU-121,2025-09-24,3,3,5.41,796.17,Campos dos Goytacazes,RJ,Sudeste
7621,92,SKU-040,2026-01-01,6,2,18.05,2297.72,Juazeiro,BA,Nordeste
7622,730,SKU-114,2025-12-13,2,4,17.23,8407.28,Parintins,AM,Norte
7623,48,SKU-219,2025-01-08,11,1,31.1,1190.35,Paulista,PE,Nordeste
7624,163,SKU-240,2025-09-07,8,1,27.49,366.71,Curitiba,PR,Sul
7625,965,SKU-072,2025-07-23,14,2,20.92,2957.46,Ipatinga,MG,Sudeste
7626,1,SKU-168,2026-01-06,5,2,11.82,2991.28,Taguatinga,DF,Centro-Oeste
7627,50,SKU-143,2025-11-03,12,3,21.62,2758.71,Contagem,MG,Sudeste
7628,42,SKU-151,2025-01-13,7,1,27.32,2620.18,Rio de Janeiro,RJ,Sudeste
7629,70,SKU-135,2025-03-19,13,1,21.37,1931.2,Presidente Figueiredo,AM,Norte
7630,99,SKU-055,2025-12-18,12,3,10.73,4816.92,Teixeira de Freitas,BA,Nordeste
7631,727,SKU-035,2025-10-19,13,1,29.27,2777.19,Coari,AM,Norte
7632,10,SKU-095,2026-04-21,10,1,12.55,360.95,Ceilandia,DF,Centro-Oeste
7633,68,SKU-030,2026-04-18,2,2,8.89,2316.32,Gravatai,RS,Sul
7634,496,SKU-085,2025-02-23,5,4,33.92,4175.84,Canoas,RS,Sul
7635,124,SKU-173,2026-01-08,9,2,33.31,2931.38,Presidente Figueiredo,AM,Norte
7636,93,SKU-248,2025-07-21,4,2,18.37,3749.18,Maues,AM,Norte
7637,683,SKU-059,2025-12-01,10,1,14.79,2011.23,Itacoatiara,AM,Norte
7638,607,SKU-208,2025-12-14,1,1,13.49,2563.61,Autazes,AM,Norte
7639,170,SKU-158,2025-12-09,5,1,15.5,2282.72,Igarassu,PE,Nordeste
7640,258,SKU-035,2025-07-07,4,4,10.97,11108.76,Sao Bernardo do Campo,SP,Sudeste
7641,244,SKU-119,2025-02-09,5,3,29.14,413.37,Fortaleza,CE,Nordeste
7642,1053,SKU-136,2025-02-15,2,3,32.81,95.1,Presidente Figueiredo,AM,Norte
7643,561,SKU-159,2025-10-26,11,3,18.29,7033.62,Canoas,RS,Sul
7644,664,SKU-126,2025-09-03,2,1,32.89,81.03,Fortaleza,CE,Nordeste
7645,100,SKU-003,2025-07-23,10,4,17.9,11541.28,Ribeirao Preto,SP,Sudeste
7646,24,SKU-230,2025-04-11,13,4,22.84,7250.92,Fortaleza,CE,Nordeste
7647,178,SKU-149,2026-04-04,12,2,7.99,5760.14,Manaus,AM,Norte
7648,54,SKU-191,2025-03-13,15,2,33.54,653.82,Juiz de Fora,MG,Sudeste
7649,164,SKU-125,2025-10-17,3,1,34.98,1657.38,Sao Jose dos Campos,SP,Sudeste
7650,31,SKU-019,2025-04-30,7,2,29.74,1194.58,Autazes,AM,Norte
7651,583,SKU-234,2025-03-11,1,4,18.0,365.8,Guarulhos,SP,Sudeste
7652,582,SKU-079,2025-03-23,13,3,34.52,6949.89,Juazeiro do Norte,CE,Nordeste
7653,107,SKU-237,2026-02-25,12,3,27.26,8981.16,Foz do Iguacu,PR,Sul
7654,958,SKU-186,2026-02-04,12,1,23.78,273.82,Itabuna,BA,Nordeste
7655,1148,SKU-003,2026-01-08,3,2,13.82,5770.64,Sao Jose dos Pinhais,PR,Sul
7656,1213,SKU-164,2025-08-06,8,1,25.62,605.18,Rio de Janeiro,RJ,Sudeste
7657,800,SKU-150,2025-08-26,14,3,15.62,3422.67,Feira de Santana,BA,Nordeste
7658,86,SKU-171,2025-01-28,8,4,33.93,8019.52,Governador Valadares,MG,Sudeste
7659,1042,SKU-219,2025-11-27,3,2,26.96,2380.7,Aguas Claras,DF,Centro-Oeste
7660,163,SKU-147,2025-03-22,8,4,31.14,10855.52,Santos,SP,Sudeste
7661,20,SKU-048,2025-05-23,15,4,12.04,4887.76,Juiz de Fora,MG,Sudeste
7662,271,SKU-231,2026-03-09,7,1,33.05,1994.03,Caucaia,CE,Nordeste
7663,488,SKU-050,2025-07-14,2,3,20.77,5969.37,Caninde,CE,Nordeste
7664,3,SKU-092,2025-06-07,4,3,24.32,7229.58,Salvador,BA,Nordeste
7665,160,SKU-241,2025-08-05,15,3,14.32,1177.89,Niteroi,RJ,Sudeste
7666,757,SKU-052,2025-12-13,5,4,23.55,6768.84,Jaboatao dos Guararapes,PE,Nordeste
7667,1390,SKU-076,2025-01-24,8,1,14.86,2724.44,Recanto das Emas,DF,Centro-Oeste
7668,562,SKU-078,2025-08-14,8,1,31.45,1805.35,Juiz de Fora,MG,Sudeste
7669,770,SKU-160,2025-03-28,7,1,5.39,2800.85,Sobral,CE,Nordeste
7670,198,SKU-240,2025-02-11,3,4,16.08,1466.84,Porto Alegre,RS,Sul
7671,655,SKU-222,2025-01-07,11,1,17.71,874.92,Paulista,PE,Nordeste
7672,48,SKU-041,2025-02-21,3,3,9.08,6175.83,Ribeirao Preto,SP,Sudeste
7673,40,SKU-072,2026-04-22,9,1,12.85,1478.73,Coari,AM,Norte
7674,1447,SKU-013,2025-03-19,6,2,17.1,3961.94,Betim,MG,Sudeste
7675,2,SKU-158,2025-08-31,6,2,26.67,4565.44,Osasco,SP,Sudeste
7676,1207,SKU-177,2026-03-30,3,3,9.34,8341.11,Samambaia,DF,Centro-Oeste
7677,234,SKU-077,2025-10-11,3,4,14.19,9929.72,Rio de Janeiro,RJ,Sudeste
7678,533,SKU-190,2025-05-18,15,1,21.92,1728.83,Paulista,PE,Nordeste
7679,419,SKU-162,2026-01-03,13,4,8.42,7448.48,Caninde,CE,Nordeste
7680,283,SKU-004,2025-06-26,4,4,22.36,11105.68,Itapipoca,CE,Nordeste
7681,105,SKU-055,2025-06-28,3,3,20.59,4816.92,Sobral,CE,Nordeste
7682,256,SKU-160,2025-01-10,8,1,18.42,2800.85,Campinas,SP,Sudeste
7683,357,SKU-072,2026-04-08,15,3,5.97,4436.19,Campos dos Goytacazes,RJ,Sudeste
7684,614,SKU-178,2025-05-06,5,3,18.73,6705.87,Garanhuns,PE,Nordeste
7685,803,SKU-172,2026-03-04,4,1,8.47,1793.74,Sao Paulo,SP,Sudeste
7686,495,SKU-247,2025-05-05,7,4,26.88,6207.56,Paranagua,PR,Sul
7687,185,SKU-160,2025-12-07,9,3,31.22,8402.55,Curitiba,PR,Sul
7688,452,SKU-129,2025-12-10,2,1,10.92,561.4,Juazeiro do Norte,CE,Nordeste
7689,1265,SKU-147,2025-07-29,13,1,14.21,2713.88,Cabo Frio,RJ,Sudeste
7690,2,SKU-168,2025-11-02,12,2,22.58,2991.28,Recife,PE,Nordeste
7691,771,SKU-108,2025-06-10,4,1,29.36,2375.08,Maues,AM,Norte
7692,1097,SKU-079,2025-08-14,4,2,10.04,4633.26,Porto Seguro,BA,Nordeste
7693,944,SKU-076,2025-07-23,11,4,17.62,10897.76,Itacoatiara,AM,Norte
7694,197,SKU-211,2025-09-07,5,1,15.29,964.92,Paranagua,PR,Sul
7695,1261,SKU-181,2025-06-25,6,3,33.74,3940.62,Crato,CE,Nordeste
7696,95,SKU-216,2025-08-23,2,3,5.94,3304.08,Ilheus,BA,Nordeste
7697,63,SKU-148,2025-01-31,4,4,24.2,5646.64,Cascavel,PR,Sul
7698,31,SKU-125,2025-05-16,2,1,10.57,1657.38,Juiz de Fora,MG,Sudeste
7699,905,SKU-061,2026-04-09,9,1,24.72,1892.01,Juiz de Fora,MG,Sudeste
7700,392,SKU-137,2026-05-01,1,1,25.34,2270.15,Recife,PE,Nordeste
7701,618,SKU-036,2025-03-04,13,4,30.4,1517.92,Rio de Janeiro,RJ,Sudeste
7702,1058,SKU-074,2025-04-22,15,1,29.28,1565.48,Serra Talhada,PE,Nordeste
7703,663,SKU-127,2026-05-01,9,4,15.12,9301.28,Contagem,MG,Sudeste
7704,245,SKU-171,2026-05-11,3,4,11.17,8019.52,Petrolina,PE,Nordeste
7705,27,SKU-140,2025-12-09,12,4,9.81,3107.0,Pocos de Caldas,MG,Sudeste
7706,676,SKU-005,2025-10-01,12,2,16.88,2100.12,Angra dos Reis,RJ,Sudeste
7707,142,SKU-214,2025-07-11,7,2,21.63,1485.74,Osasco,SP,Sudeste
7708,559,SKU-023,2025-03-26,15,1,22.2,1143.5,Parintins,AM,Norte
